Date,Open,High,Low,Close,Volume
1987-06-30,6.51598,7.01897,6.45355,6.94496,237112172.04671
1987-07-31,6.92093,7.22679,6.75843,7.00779,241724818.90254
1987-08-31,7.07654,7.46827,6.95818,7.41897,306652261.23507
1987-09-30,7.43569,7.50649,6.7209,7.24274,252042801.46689
1987-10-31,7.31898,7.44833,4.59899,6.34785,359611055.41106
1987-11-30,6.17999,6.55305,5.36444,5.47687,188550079.63792
1987-12-31,5.55126,6.25448,5.25261,5.68197,212437689.90721
1988-01-31,5.794,6.25448,5.45809,6.25448,208313189.92262
1988-02-29,6.25448,6.49751,5.81268,6.34785,181914977.38287
1988-03-31,6.32917,6.64552,6.16102,6.25448,216708303.05564
1988-04-30,6.21704,6.7776,6.12387,6.68433,220532776.25046
1988-05-31,6.68433,6.81445,6.42244,6.70271,144796551.54373
1988-06-30,6.62821,7.13168,6.47846,6.75843,241465563.04894
1988-07-31,6.7209,7.05749,6.57181,7.05749,159744660.5388
1988-08-31,7.01897,7.11291,6.70271,6.92668,181859358.21673
1988-09-30,6.88933,7.00215,6.57181,6.66537,214990355.65021
1988-10-31,6.62821,6.96314,6.45998,6.66537,161107628.30778
1988-11-30,6.64552,6.75843,6.01194,6.4411,161672721.70929
1988-12-31,6.42244,6.92668,6.29192,6.55305,163799950.70244
1989-01-31,6.47846,6.9082,6.42244,6.9082,164597192.68339
1989-02-28,6.85229,6.9082,6.45998,6.53427,137856904.27714
1989-03-31,6.55305,6.87057,6.38489,6.53427,191387233.97103
1989-04-30,6.49751,6.68433,6.17999,6.42244,261937950.86301
1989-05-31,6.38489,6.59077,6.21704,6.42244,196397517.24808
1989-06-30,6.42244,6.85229,6.40376,6.55305,191209421.27579
1989-07-31,6.59077,6.96314,6.47846,6.81445,163534875.86453
1989-08-31,6.83293,6.88933,6.42244,6.51598,202720991.7625
1989-09-30,6.51598,6.79656,6.49751,6.66537,172372851.8522
1989-10-31,6.66537,6.9829,6.4411,6.85229,201425927.91059
1989-11-30,6.87057,7.16961,6.70271,7.03891,125574618.11061
1989-12-31,7.05749,7.69321,7.03891,7.44833,165088562.15524
1990-01-31,7.43053,7.5239,6.79656,7.00215,172000445.08268
1990-02-28,7.03891,7.31898,6.88933,7.00215,141839782.58463
1990-03-31,6.96314,7.11291,6.7776,6.88933,151092875.59665
1990-04-30,6.83293,7.03891,6.69036,6.74637,120636742.57663
1990-05-31,6.7776,7.24274,6.70845,7.15123,163946697.28107
1990-06-30,7.16961,7.33756,6.96314,7.13168,156281609.09682
1990-07-31,7.09443,7.74913,6.96314,7.7289,181242551.02149
1990-08-31,7.74913,8.20941,7.22679,7.44833,242784552.70521
1990-09-30,7.44833,7.7289,7.26336,7.30002,148968881.54335
1990-10-31,7.31898,7.5239,7.03891,7.30002,161579010.25234
1990-11-30,7.35594,7.65373,7.18857,7.54276,139883879.95468
1990-12-31,7.56104,7.81837,7.33756,7.70955,126307811.16163
1991-01-31,7.70955,7.8914,7.39319,7.69321,152938849.91128
1991-02-28,7.63524,8.33818,7.46827,8.20941,194031720.18102
1991-03-31,8.1711,8.91935,8.11324,8.71871,148167783.54699
1991-04-30,8.7014,9.14429,8.41335,8.86323,160682839.36853
1991-05-31,8.8997,9.04771,8.32164,8.68147,171712050.09191
1991-06-30,8.68147,8.8997,8.37727,8.66172,125934754.52499
1991-07-31,8.7014,8.95484,8.46994,8.84933,127489096.85245
1991-08-31,8.86323,8.91935,8.43289,8.68147,135137400.57286
1991-09-30,8.68147,8.91935,8.56905,8.86323,112817753.1057
1991-10-31,8.8997,9.21829,8.73865,9.08379,143164603.56445
1991-11-30,9.10558,9.19719,8.5141,8.73865,127077260.01185
1991-12-31,8.64441,9.08379,8.32164,9.0695,156655991.17449
1992-01-31,8.97351,9.12357,8.60707,8.68147,171815507.49925
1992-02-29,8.68147,8.87967,8.41335,8.5141,131060127.00836
1992-03-31,8.49027,8.55037,8.00441,8.15329,144080148.09791
1992-04-30,8.11324,8.95484,8.07803,8.93607,155530268.09492
1992-05-31,8.95484,9.57141,8.7014,9.03147,167529372.60349
1992-06-30,9.04771,9.47902,9.04771,9.21829,134049881.86561
1992-07-31,9.21829,9.4975,9.08379,9.46054,131287747.08333
1992-08-31,9.44012,9.75715,9.34578,9.57141,131466836.89088
